cust_id,prod_id,product_name,category,purchase_amt,purchase_date
CUST581,PROD023,Foundation,Makeup,44.49,2024-07-11 21:22:56
CUST566,PROD008,Sunscreen,Skin Care,65.99,2024-11-03 17:23:37
CUST223,PROD005,Hair Mask,Hair Care,48.49,2024-10-31 07:31:18
CUST575,PROD003,Hair Oil,Hair Care,35.49,2024-11-05 11:17:51
CUST371,PROD006,Face Wash,Skin Care,58.99,2024-04-03 09:54:43
CUST182,PROD014,Cuticle Oil,Nail Care,18.99,2024-06-03 21:04:00
CUST397,PROD003,Hair Oil,Hair Care,35.49,2024-02-14 19:00:51
CUST454,PROD004,Hair Serum,Hair Care,85.49,2024-04-25 19:30:59
CUST469,PROD002,Conditioner,Hair Care,89.49,2024-11-03 13:40:30
CUST112,PROD014,Cuticle Oil,Nail Care,18.99,2024-10-28 22:02:16
CUST493,PROD013,Nail Strengthener,Nail Care,58.49,2024-11-12 02:29:10
CUST111,PROD018,Deodorant,Body Care,43.99,2024-12-18 16:42:29
CUST339,PROD017,Body Scrub,Body Care,82.49,2024-03-07 04:43:15
CUST016,PROD032,Mouthwash,Oral Care,48.49,2024-02-28 20:43:30
CUST010,PROD006,Face Wash,Skin Care,58.99,2024-09-15 17:09:25
CUST219,PROD010,Toner,Skin Care,98.49,2024-12-14 03:51:02
CUST158,PROD018,Deodorant,Body Care,43.99,2024-08-03 13:53:53
CUST190,PROD032,Mouthwash,Oral Care,48.49,2024-03-12 15:43:28
CUST081,PROD023,Foundation,Makeup,44.49,2024-07-03 17:58:11
CUST531,PROD036,Aftershave,Shaving,43.49,2024-12-19 11:10:10
CUST437,PROD023,Foundation,Makeup,44.49,2024-07-13 10:19:15
CUST531,PROD026,Mascara,Makeup,70.99,2024-05-27 17:11:21
CUST480,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-07-05 18:11:13
CUST598,PROD009,Face Scrub,Skin Care,52.49,2024-05-21 18:24:25
CUST541,PROD031,Toothpaste,Oral Care,49.99,2024-06-12 15:48:40
CUST211,PROD015,Body Lotion,Body Care,58.99,2024-05-05 23:48:35
CUST440,PROD006,Face Wash,Skin Care,58.99,2024-03-22 10:02:31
CUST508,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-07-07 11:56:40
CUST312,PROD002,Conditioner,Hair Care,89.49,2024-09-13 00:21:52
CUST403,PROD001,Shampoo,Hair Care,45.49,2024-09-05 22:55:55
CUST437,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-10-30 00:23:30
CUST352,PROD015,Body Lotion,Body Care,58.99,2024-12-01 09:16:27
CUST531,PROD002,Conditioner,Hair Care,89.49,2024-07-07 12:56:31
CUST318,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-04-11 01:54:33
CUST363,PROD023,Foundation,Makeup,44.49,2024-07-12 02:26:21
CUST032,PROD036,Aftershave,Shaving,43.49,2024-04-05 10:24:13
CUST039,PROD034,Razor,Shaving,21.49,2024-08-01 01:23:54
CUST043,PROD042,Cologne,Fragrance,56.99,2024-05-03 16:24:39
CUST076,PROD004,Hair Serum,Hair Care,85.49,2024-08-15 02:36:35
CUST422,PROD005,Hair Mask,Hair Care,48.49,2024-08-19 01:00:24
CUST442,PROD029,Aroma Candles,Aromatherapy,63.49,2024-09-16 07:13:36
CUST484,PROD006,Face Wash,Skin Care,58.99,2024-10-06 15:12:36
CUST016,PROD040,Perfume,Fragrance,31.99,2024-07-29 20:23:04
CUST006,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-01-31 23:16:04
CUST464,PROD029,Aroma Candles,Aromatherapy,63.49,2024-03-10 21:37:47
CUST154,PROD015,Body Lotion,Body Care,58.99,2024-05-19 02:12:39
CUST178,PROD037,Hand Sanitizer,Hygiene,6.99,2024-10-18 13:01:27
CUST154,PROD026,Mascara,Makeup,70.99,2024-03-08 13:04:31
CUST056,PROD014,Cuticle Oil,Nail Care,18.99,2024-04-16 00:43:39
CUST245,PROD013,Nail Strengthener,Nail Care,58.49,2024-02-10 12:57:13
CUST417,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-03-08 22:04:02
CUST376,PROD035,Shaving Cream,Shaving,46.49,2024-01-09 19:13:40
CUST290,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-04-20 06:38:14
CUST517,PROD009,Face Scrub,Skin Care,52.49,2024-09-23 13:09:04
CUST565,PROD036,Aftershave,Shaving,43.49,2024-06-23 21:46:10
CUST476,PROD002,Conditioner,Hair Care,89.49,2024-03-12 17:32:14
CUST276,PROD034,Razor,Shaving,21.49,2024-08-05 19:17:02
CUST367,PROD038,Wet Wipes,Hygiene,56.49,2024-05-18 04:06:38
CUST317,PROD009,Face Scrub,Skin Care,52.49,2024-12-12 13:54:48
CUST209,PROD015,Body Lotion,Body Care,58.99,2024-03-31 21:27:14
CUST507,PROD029,Aroma Candles,Aromatherapy,63.49,2024-04-06 04:13:40
CUST546,PROD038,Wet Wipes,Hygiene,56.49,2024-03-17 21:52:26
CUST349,PROD021,Straightener,Tools/Accessories,78.99,2024-08-29 20:30:30
CUST014,PROD021,Straightener,Tools/Accessories,78.99,2024-10-04 21:01:57
CUST274,PROD031,Toothpaste,Oral Care,49.99,2024-09-21 07:36:35
CUST183,PROD013,Nail Strengthener,Nail Care,58.49,2024-12-16 16:26:45
CUST360,PROD035,Shaving Cream,Shaving,46.49,2024-08-01 00:39:52
CUST419,PROD038,Wet Wipes,Hygiene,56.49,2024-08-17 04:40:59
CUST558,PROD001,Shampoo,Hair Care,45.49,2024-04-07 17:31:53
CUST529,PROD021,Straightener,Tools/Accessories,78.99,2024-10-23 13:37:28
CUST303,PROD036,Aftershave,Shaving,43.49,2024-11-11 11:43:37
CUST420,PROD039,Feminine Wash,Hygiene,96.49,2024-08-06 00:58:57
CUST380,PROD027,Blush,Makeup,53.99,2024-03-19 07:32:07
CUST062,PROD042,Cologne,Fragrance,56.99,2024-09-19 06:01:41
CUST362,PROD003,Hair Oil,Hair Care,35.49,2024-02-19 04:44:32
CUST348,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-09-03 04:26:03
CUST357,PROD025,Eyeliner,Makeup,12.49,2024-06-28 11:41:40
CUST215,PROD034,Razor,Shaving,21.49,2024-10-25 15:21:08
CUST332,PROD006,Face Wash,Skin Care,58.99,2024-12-20 12:22:18
CUST317,PROD036,Aftershave,Shaving,43.49,2024-11-25 11:31:54
CUST434,PROD018,Deodorant,Body Care,43.99,2024-12-10 00:49:25
CUST452,PROD029,Aroma Candles,Aromatherapy,63.49,2024-12-23 18:25:17
CUST126,PROD015,Body Lotion,Body Care,58.99,2024-10-17 09:06:14
CUST381,PROD027,Blush,Makeup,53.99,2024-08-25 12:35:13
CUST251,PROD008,Sunscreen,Skin Care,65.99,2024-05-17 13:46:17
CUST206,PROD032,Mouthwash,Oral Care,48.49,2024-05-17 13:11:40
CUST007,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-12-06 21:22:34
CUST139,PROD036,Aftershave,Shaving,43.49,2024-06-30 19:46:19
CUST481,PROD030,Diffusers,Aromatherapy,82.49,2024-02-01 15:47:00
CUST514,PROD004,Hair Serum,Hair Care,85.49,2024-03-24 23:58:07
CUST223,PROD016,Body Wash,Body Care,7.49,2024-11-26 20:41:16
CUST472,PROD001,Shampoo,Hair Care,45.49,2024-10-01 11:54:16
CUST200,PROD027,Blush,Makeup,53.99,2024-08-23 11:13:47
CUST049,PROD036,Aftershave,Shaving,43.49,2024-01-05 10:00:08
CUST155,PROD023,Foundation,Makeup,44.49,2024-07-13 07:19:49
CUST354,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-11-07 17:45:18
CUST286,PROD008,Sunscreen,Skin Care,65.99,2024-11-02 11:32:27
CUST561,PROD002,Conditioner,Hair Care,89.49,2024-08-12 06:40:02
CUST568,PROD009,Face Scrub,Skin Care,52.49,2024-12-30 08:16:11
CUST051,PROD027,Blush,Makeup,53.99,2024-09-08 14:00:29
CUST377,PROD021,Straightener,Tools/Accessories,78.99,2024-08-12 12:13:38
CUST101,PROD034,Razor,Shaving,21.49,2024-10-19 12:35:37
CUST328,PROD010,Toner,Skin Care,98.49,2024-05-26 15:15:22
CUST424,PROD014,Cuticle Oil,Nail Care,18.99,2024-05-13 05:44:04
CUST416,PROD032,Mouthwash,Oral Care,48.49,2024-02-06 08:04:03
CUST396,PROD032,Mouthwash,Oral Care,48.49,2024-07-02 19:39:55
CUST453,PROD034,Razor,Shaving,21.49,2024-10-08 00:57:05
CUST316,PROD013,Nail Strengthener,Nail Care,58.49,2024-03-03 09:57:07
CUST277,PROD010,Toner,Skin Care,98.49,2024-04-10 13:49:30
CUST348,PROD040,Perfume,Fragrance,31.99,2024-03-08 09:55:20
CUST461,PROD041,Body Mist,Fragrance,98.49,2024-05-11 19:32:06
CUST028,PROD007,Moisturizer,Skin Care,43.49,2024-03-31 10:26:58
CUST133,PROD010,Toner,Skin Care,98.49,2024-12-01 18:08:48
CUST582,PROD040,Perfume,Fragrance,31.99,2024-08-30 10:12:08
CUST534,PROD018,Deodorant,Body Care,43.99,2024-01-15 00:27:10
CUST372,PROD042,Cologne,Fragrance,56.99,2024-01-08 03:14:32
CUST521,PROD009,Face Scrub,Skin Care,52.49,2024-09-01 15:08:47
CUST438,PROD012,Nail Remover,Nail Care,96.49,2024-05-28 14:26:21
CUST187,PROD008,Sunscreen,Skin Care,65.99,2024-06-28 05:34:05
CUST419,PROD038,Wet Wipes,Hygiene,56.49,2024-09-30 05:52:28
CUST587,PROD028,Essential Oils,Aromatherapy,35.99,2024-08-17 22:36:02
CUST068,PROD042,Cologne,Fragrance,56.99,2024-03-29 05:01:21
CUST010,PROD015,Body Lotion,Body Care,58.99,2024-08-02 02:25:08
CUST282,PROD021,Straightener,Tools/Accessories,78.99,2024-11-21 05:36:05
CUST170,PROD030,Diffusers,Aromatherapy,82.49,2024-09-25 07:56:12
CUST131,PROD007,Moisturizer,Skin Care,43.49,2024-11-04 06:46:20
CUST312,PROD017,Body Scrub,Body Care,82.49,2024-11-02 01:25:08
CUST196,PROD001,Shampoo,Hair Care,45.49,2024-07-21 21:59:26
CUST010,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-11-18 18:25:38
CUST596,PROD008,Sunscreen,Skin Care,65.99,2024-01-12 17:17:38
CUST489,PROD010,Toner,Skin Care,98.49,2024-06-13 15:51:32
CUST175,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-10-31 14:49:15
CUST271,PROD006,Face Wash,Skin Care,58.99,2024-10-08 11:35:08
CUST364,PROD009,Face Scrub,Skin Care,52.49,2024-07-14 16:29:26
CUST344,PROD029,Aroma Candles,Aromatherapy,63.49,2024-04-06 16:07:44
CUST189,PROD007,Moisturizer,Skin Care,43.49,2024-07-01 14:35:27
CUST400,PROD036,Aftershave,Shaving,43.49,2024-10-28 12:36:31
CUST552,PROD010,Toner,Skin Care,98.49,2024-07-23 12:04:54
CUST261,PROD028,Essential Oils,Aromatherapy,35.99,2024-05-19 12:07:22
CUST503,PROD011,Nail Polish,Nail Care,23.49,2024-06-23 21:11:12
CUST282,PROD001,Shampoo,Hair Care,45.49,2024-03-09 14:03:00
CUST161,PROD003,Hair Oil,Hair Care,35.49,2024-04-22 16:57:34
CUST429,PROD013,Nail Strengthener,Nail Care,58.49,2024-03-15 06:32:27
CUST139,PROD034,Razor,Shaving,21.49,2024-10-13 23:55:15
CUST123,PROD034,Razor,Shaving,21.49,2024-12-10 06:21:00
CUST234,PROD034,Razor,Shaving,21.49,2024-12-18 10:35:24
CUST156,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-10-26 02:20:38
CUST059,PROD003,Hair Oil,Hair Care,35.49,2024-09-30 17:54:50
CUST490,PROD014,Cuticle Oil,Nail Care,18.99,2024-08-27 22:57:03
CUST245,PROD030,Diffusers,Aromatherapy,82.49,2024-01-27 00:06:12
CUST032,PROD006,Face Wash,Skin Care,58.99,2024-04-30 21:55:07
CUST586,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-01-02 15:43:54
CUST094,PROD005,Hair Mask,Hair Care,48.49,2024-10-13 15:15:27
CUST519,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-10-04 00:41:17
CUST536,PROD012,Nail Remover,Nail Care,96.49,2024-07-11 21:06:51
CUST130,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-04-13 23:54:53
CUST449,PROD036,Aftershave,Shaving,43.49,2024-04-02 01:07:08
CUST393,PROD013,Nail Strengthener,Nail Care,58.49,2024-05-18 11:16:30
CUST035,PROD011,Nail Polish,Nail Care,23.49,2024-03-27 10:42:41
CUST339,PROD027,Blush,Makeup,53.99,2024-01-14 16:44:22
CUST136,PROD003,Hair Oil,Hair Care,35.49,2024-07-31 12:37:45
CUST158,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-01-23 08:21:12
CUST041,PROD004,Hair Serum,Hair Care,85.49,2024-11-28 05:45:50
CUST201,PROD009,Face Scrub,Skin Care,52.49,2024-05-18 23:26:30
CUST211,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-08-11 20:22:13
CUST002,PROD034,Razor,Shaving,21.49,2024-08-08 17:08:08
CUST350,PROD032,Mouthwash,Oral Care,48.49,2024-08-06 21:29:55
CUST153,PROD026,Mascara,Makeup,70.99,2024-08-30 06:00:37
CUST339,PROD035,Shaving Cream,Shaving,46.49,2024-07-04 21:53:49
CUST452,PROD017,Body Scrub,Body Care,82.49,2024-03-24 20:19:20
CUST309,PROD035,Shaving Cream,Shaving,46.49,2024-02-29 00:22:57
CUST248,PROD024,Lipstick,Makeup,84.49,2024-09-22 22:59:35
CUST507,PROD013,Nail Strengthener,Nail Care,58.49,2024-01-02 07:20:41
CUST208,PROD007,Moisturizer,Skin Care,43.49,2024-07-23 07:35:52
CUST111,PROD025,Eyeliner,Makeup,12.49,2024-03-25 21:59:22
CUST487,PROD006,Face Wash,Skin Care,58.99,2024-03-08 14:28:48
CUST378,PROD030,Diffusers,Aromatherapy,82.49,2024-03-10 10:48:38
CUST162,PROD006,Face Wash,Skin Care,58.99,2024-11-18 04:08:31
CUST535,PROD035,Shaving Cream,Shaving,46.49,2024-07-24 07:32:55
CUST118,PROD030,Diffusers,Aromatherapy,82.49,2024-01-23 06:57:30
CUST334,PROD009,Face Scrub,Skin Care,52.49,2024-06-08 12:33:14
CUST512,PROD014,Cuticle Oil,Nail Care,18.99,2024-03-30 03:10:56
CUST314,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-06-25 02:00:41
CUST078,PROD042,Cologne,Fragrance,56.99,2024-12-27 11:36:39
CUST413,PROD032,Mouthwash,Oral Care,48.49,2024-11-26 11:54:36
CUST149,PROD031,Toothpaste,Oral Care,49.99,2024-02-22 15:41:13
CUST099,PROD038,Wet Wipes,Hygiene,56.49,2024-10-24 16:38:18
CUST344,PROD034,Razor,Shaving,21.49,2024-05-23 20:18:52
CUST558,PROD041,Body Mist,Fragrance,98.49,2024-02-26 18:40:55
CUST411,PROD003,Hair Oil,Hair Care,35.49,2024-08-05 06:42:24
CUST145,PROD035,Shaving Cream,Shaving,46.49,2024-04-11 07:33:34
CUST252,PROD011,Nail Polish,Nail Care,23.49,2024-05-28 10:53:38
CUST173,PROD009,Face Scrub,Skin Care,52.49,2024-10-06 09:33:36
CUST142,PROD037,Hand Sanitizer,Hygiene,6.99,2024-10-10 06:19:12
CUST301,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-10-13 19:46:24
CUST394,PROD003,Hair Oil,Hair Care,35.49,2024-01-25 22:56:15
CUST362,PROD001,Shampoo,Hair Care,45.49,2024-11-12 19:30:13
CUST365,PROD008,Sunscreen,Skin Care,65.99,2024-09-13 14:45:54
CUST227,PROD041,Body Mist,Fragrance,98.49,2024-11-24 16:59:29
CUST513,PROD041,Body Mist,Fragrance,98.49,2024-06-08 16:49:59
CUST346,PROD011,Nail Polish,Nail Care,23.49,2024-08-26 16:58:56
CUST566,PROD028,Essential Oils,Aromatherapy,35.99,2024-09-25 13:33:32
CUST277,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-10-24 04:59:43
CUST467,PROD039,Feminine Wash,Hygiene,96.49,2024-07-25 12:04:30
CUST441,PROD002,Conditioner,Hair Care,89.49,2024-07-04 14:11:30
CUST193,PROD011,Nail Polish,Nail Care,23.49,2024-10-16 16:33:42
CUST217,PROD018,Deodorant,Body Care,43.99,2024-04-03 05:58:09
CUST375,PROD026,Mascara,Makeup,70.99,2024-03-18 16:16:20
CUST247,PROD038,Wet Wipes,Hygiene,56.49,2024-07-09 14:45:06
CUST442,PROD034,Razor,Shaving,21.49,2024-02-21 02:49:09
CUST311,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-05-09 17:13:03
CUST454,PROD003,Hair Oil,Hair Care,35.49,2024-10-12 01:44:14
CUST333,PROD026,Mascara,Makeup,70.99,2024-11-21 20:49:19
CUST155,PROD018,Deodorant,Body Care,43.99,2024-07-21 19:45:25
CUST247,PROD031,Toothpaste,Oral Care,49.99,2024-01-02 14:16:34
CUST469,PROD005,Hair Mask,Hair Care,48.49,2024-12-09 11:36:34
CUST540,PROD002,Conditioner,Hair Care,89.49,2024-01-15 07:34:24
CUST522,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-11-05 17:04:05
CUST281,PROD040,Perfume,Fragrance,31.99,2024-04-06 23:06:20
CUST085,PROD021,Straightener,Tools/Accessories,78.99,2024-12-29 02:25:25
CUST236,PROD031,Toothpaste,Oral Care,49.99,2024-08-14 21:38:28
CUST329,PROD032,Mouthwash,Oral Care,48.49,2024-06-10 07:08:10
CUST163,PROD036,Aftershave,Shaving,43.49,2024-06-15 12:33:24
CUST123,PROD013,Nail Strengthener,Nail Care,58.49,2024-07-27 16:14:49
CUST269,PROD021,Straightener,Tools/Accessories,78.99,2024-03-17 23:43:42
CUST530,PROD030,Diffusers,Aromatherapy,82.49,2024-06-23 10:06:21
CUST128,PROD038,Wet Wipes,Hygiene,56.49,2024-07-09 01:20:47
CUST594,PROD005,Hair Mask,Hair Care,48.49,2024-04-25 03:57:32
CUST270,PROD015,Body Lotion,Body Care,58.99,2024-10-02 07:48:45
CUST352,PROD038,Wet Wipes,Hygiene,56.49,2024-02-16 11:22:29
CUST056,PROD024,Lipstick,Makeup,84.49,2024-11-24 01:09:12
CUST418,PROD037,Hand Sanitizer,Hygiene,6.99,2024-02-01 02:28:35
CUST178,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-01-13 22:52:39
CUST120,PROD014,Cuticle Oil,Nail Care,18.99,2024-06-29 03:58:22
CUST250,PROD027,Blush,Makeup,53.99,2024-11-12 16:50:30
CUST452,PROD011,Nail Polish,Nail Care,23.49,2024-03-07 07:09:31
CUST409,PROD001,Shampoo,Hair Care,45.49,2024-02-19 00:43:09
CUST416,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-07-18 15:31:54
CUST519,PROD025,Eyeliner,Makeup,12.49,2024-02-06 15:54:53
CUST075,PROD002,Conditioner,Hair Care,89.49,2024-07-31 05:42:18
CUST163,PROD025,Eyeliner,Makeup,12.49,2024-06-23 22:27:20
CUST596,PROD038,Wet Wipes,Hygiene,56.49,2024-06-17 08:53:41
CUST489,PROD035,Shaving Cream,Shaving,46.49,2024-08-09 14:05:58
CUST545,PROD011,Nail Polish,Nail Care,23.49,2024-06-24 03:33:52
CUST444,PROD007,Moisturizer,Skin Care,43.49,2024-10-20 11:48:57
CUST433,PROD005,Hair Mask,Hair Care,48.49,2024-04-29 14:25:14
CUST355,PROD027,Blush,Makeup,53.99,2024-11-30 16:39:04
CUST528,PROD017,Body Scrub,Body Care,82.49,2024-04-18 11:41:34
CUST016,PROD023,Foundation,Makeup,44.49,2024-11-18 00:17:49
CUST224,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-12-18 22:18:30
CUST227,PROD038,Wet Wipes,Hygiene,56.49,2024-05-15 07:45:44
CUST572,PROD042,Cologne,Fragrance,56.99,2024-11-01 19:37:49
CUST566,PROD001,Shampoo,Hair Care,45.49,2024-06-11 06:04:44
CUST205,PROD004,Hair Serum,Hair Care,85.49,2024-12-10 10:24:43
CUST103,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-08-08 08:52:32
CUST357,PROD005,Hair Mask,Hair Care,48.49,2024-07-23 13:30:23
CUST488,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-03-21 15:17:33
CUST126,PROD009,Face Scrub,Skin Care,52.49,2024-08-04 07:37:19
CUST337,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-05-25 06:44:52
CUST371,PROD029,Aroma Candles,Aromatherapy,63.49,2024-08-21 07:55:32
CUST372,PROD005,Hair Mask,Hair Care,48.49,2024-12-10 18:54:30
CUST078,PROD037,Hand Sanitizer,Hygiene,6.99,2024-02-29 11:37:27
CUST059,PROD013,Nail Strengthener,Nail Care,58.49,2024-10-30 00:39:39
CUST029,PROD027,Blush,Makeup,53.99,2024-08-04 07:32:39
CUST279,PROD009,Face Scrub,Skin Care,52.49,2024-05-30 07:40:42
CUST371,PROD027,Blush,Makeup,53.99,2024-07-09 00:56:01
CUST057,PROD001,Shampoo,Hair Care,45.49,2024-12-22 18:07:01
CUST510,PROD001,Shampoo,Hair Care,45.49,2024-08-04 23:33:21
CUST340,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-01-08 22:47:33
CUST045,PROD016,Body Wash,Body Care,7.49,2024-10-25 18:56:39
CUST289,PROD011,Nail Polish,Nail Care,23.49,2024-09-28 19:09:36
CUST444,PROD017,Body Scrub,Body Care,82.49,2024-01-12 05:14:23
CUST340,PROD037,Hand Sanitizer,Hygiene,6.99,2024-08-09 13:42:42
CUST339,PROD005,Hair Mask,Hair Care,48.49,2024-05-26 22:31:03
CUST592,PROD028,Essential Oils,Aromatherapy,35.99,2024-01-10 16:06:45
CUST071,PROD028,Essential Oils,Aromatherapy,35.99,2024-09-04 03:22:14
CUST361,PROD016,Body Wash,Body Care,7.49,2024-08-30 06:34:21
CUST564,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-10-13 06:05:13
CUST294,PROD038,Wet Wipes,Hygiene,56.49,2024-04-08 13:55:12
CUST371,PROD026,Mascara,Makeup,70.99,2024-08-29 11:55:59
CUST502,PROD035,Shaving Cream,Shaving,46.49,2024-02-19 06:31:28
CUST335,PROD001,Shampoo,Hair Care,45.49,2024-01-11 02:28:42
CUST574,PROD038,Wet Wipes,Hygiene,56.49,2024-02-12 08:51:45
CUST036,PROD025,Eyeliner,Makeup,12.49,2024-11-17 12:37:24
CUST521,PROD015,Body Lotion,Body Care,58.99,2024-11-18 08:57:28
CUST537,PROD016,Body Wash,Body Care,7.49,2024-12-28 05:04:55
CUST503,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-02-14 10:01:18
CUST526,PROD033,Teeth Whitening Kit,Oral Care,60.49,2024-05-04 22:06:37
CUST492,PROD015,Body Lotion,Body Care,58.99,2024-12-05 14:26:27
CUST561,PROD016,Body Wash,Body Care,7.49,2024-04-11 09:28:03
CUST531,PROD038,Wet Wipes,Hygiene,56.49,2024-05-21 06:06:42
CUST037,PROD037,Hand Sanitizer,Hygiene,6.99,2024-12-12 06:19:09
CUST328,PROD040,Perfume,Fragrance,31.99,2024-08-22 22:25:21
CUST023,PROD023,Foundation,Makeup,44.49,2024-03-16 14:40:08
CUST372,PROD028,Essential Oils,Aromatherapy,35.99,2024-02-08 23:52:17
CUST317,PROD038,Wet Wipes,Hygiene,56.49,2024-11-11 07:22:16
CUST225,PROD026,Mascara,Makeup,70.99,2024-04-30 22:15:21
CUST266,PROD042,Cologne,Fragrance,56.99,2024-07-06 01:16:04
CUST146,PROD004,Hair Serum,Hair Care,85.49,2024-12-14 22:35:19
CUST225,PROD029,Aroma Candles,Aromatherapy,63.49,2024-03-05 10:17:49
CUST188,PROD042,Cologne,Fragrance,56.99,2024-08-30 00:29:30
CUST326,PROD010,Toner,Skin Care,98.49,2024-07-07 12:36:28
CUST236,PROD035,Shaving Cream,Shaving,46.49,2024-07-18 19:44:11
CUST338,PROD022,Eyelash Curler,Tools/Accessories,77.49,2024-08-18 17:35:00
CUST036,PROD011,Nail Polish,Nail Care,23.49,2024-06-17 11:08:34
CUST238,PROD006,Face Wash,Skin Care,58.99,2024-09-27 21:14:35
CUST199,PROD014,Cuticle Oil,Nail Care,18.99,2024-10-03 21:21:37
CUST083,PROD005,Hair Mask,Hair Care,48.49,2024-12-28 18:50:08
CUST269,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-01-19 19:45:33
CUST589,PROD038,Wet Wipes,Hygiene,56.49,2024-04-06 00:53:41
CUST510,PROD004,Hair Serum,Hair Care,85.49,2024-01-21 14:13:26
CUST551,PROD027,Blush,Makeup,53.99,2024-05-11 14:01:52
CUST572,PROD019,Makeup Brushes,Tools/Accessories,30.49,2024-03-01 14:48:03
CUST252,PROD011,Nail Polish,Nail Care,23.49,2024-10-01 19:22:10
CUST408,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-05-25 00:33:48
CUST032,PROD008,Sunscreen,Skin Care,65.99,2024-06-20 18:24:52
CUST587,PROD040,Perfume,Fragrance,31.99,2024-04-17 03:09:45
CUST361,PROD006,Face Wash,Skin Care,58.99,2024-10-28 13:36:02
CUST080,PROD032,Mouthwash,Oral Care,48.49,2024-04-23 14:53:57
CUST097,PROD017,Body Scrub,Body Care,82.49,2024-02-03 08:47:58
CUST228,PROD016,Body Wash,Body Care,7.49,2024-02-14 20:34:54
CUST372,PROD040,Perfume,Fragrance,31.99,2024-06-10 11:30:34
CUST204,PROD005,Hair Mask,Hair Care,48.49,2024-08-17 11:05:52
CUST153,PROD039,Feminine Wash,Hygiene,96.49,2024-11-30 16:16:14
CUST573,PROD007,Moisturizer,Skin Care,43.49,2024-06-11 12:21:41
CUST567,PROD018,Deodorant,Body Care,43.99,2024-08-12 06:24:57
CUST463,PROD006,Face Wash,Skin Care,58.99,2024-12-19 02:06:13
CUST036,PROD037,Hand Sanitizer,Hygiene,6.99,2024-01-31 08:15:42
CUST125,PROD038,Wet Wipes,Hygiene,56.49,2024-11-07 09:29:54
CUST508,PROD008,Sunscreen,Skin Care,65.99,2024-11-15 07:21:48
CUST453,PROD015,Body Lotion,Body Care,58.99,2024-08-26 01:42:14
CUST403,PROD024,Lipstick,Makeup,84.49,2024-12-24 11:21:46
CUST440,PROD040,Perfume,Fragrance,31.99,2024-10-01 16:46:41
CUST252,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-09-07 21:04:13
CUST230,PROD002,Conditioner,Hair Care,89.49,2024-02-16 08:05:18
CUST107,PROD043,Roll-on Deodorant,Fragrance,63.99,2024-11-04 06:05:06
CUST096,PROD003,Hair Oil,Hair Care,35.49,2024-08-17 11:14:32
CUST474,PROD034,Razor,Shaving,21.49,2024-11-19 13:36:55
CUST465,PROD025,Eyeliner,Makeup,12.49,2024-08-27 14:06:30
CUST475,PROD026,Mascara,Makeup,70.99,2024-07-17 12:31:32
CUST307,PROD042,Cologne,Fragrance,56.99,2024-11-19 06:28:06
CUST100,PROD008,Sunscreen,Skin Care,65.99,2024-06-13 10:38:12
CUST403,PROD031,Toothpaste,Oral Care,49.99,2024-04-18 17:00:36
CUST008,PROD007,Moisturizer,Skin Care,43.49,2024-08-15 21:04:07
CUST202,PROD020,Hair Dryer,Tools/Accessories,96.99,2024-11-20 08:20:54
CUST193,PROD030,Diffusers,Aromatherapy,82.49,2024-12-20 06:13:42
CUST406,PROD018,Deodorant,Body Care,43.99,2024-08-11 19:06:00
CUST182,PROD008,Sunscreen,Skin Care,65.99,2024-09-29 01:18:06
CUST552,PROD007,Moisturizer,Skin Care,43.49,2024-08-11 14:30:42
